6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33
1.0,0.3438567956498669,0.0,0.6666767388152192,0.7194271562230404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9141850161349647,0.30117868515170226,0.0,0.6240944060402343,0.5841775252425561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3438567956498669,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27608586956526243,0.9043753596843348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.0,0.0,0.5229967652119557,0.4360754500626583,0.0,0.4004044971344513,0.0,0.0,0.0,0.0,0.0,0.6718702751677045,0.0,0.0,0.8669309651280069,0.0,0.45382209593117284,0.38903460481587404,0.0,0.33648407235459526,0.0,0.0,0.0,0.0,0.0,0.5780844586548347
0.6666767388152192,0.0,0.0,1.0,0.4754136556135214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5832825172166071,0.0,0.0,0.8024384037735298,0.44271219454896926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7194271562230404,0.0,0.5229967652119557,0.4754136556135214,1.0,0.4032332904621512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.604331929077324,0.0,0.42718846232442154,0.3800069105497646,0.9125886916636328,0.32144416546312077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.4360754500626583,0.0,0.4032332904621512,1.0,0.3292789549785213,0.314082370827324,0.5432802380563131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3963500345508702,0.0,0.344556657777084,0.7833085400140487,0.3005764334936392,0.2644882806736395,0.42773834019713985,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.3292789549785213,1.0,0.0,0.5662950765314421,0.2962326955163409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3046038838136195,0.8216793238989206,0.0,0.47023955466443323,0.2672113236234119,0.0,0.0,0.0,0.0
0.0,0.0,0.4004044971344513,0.0,0.0,0.314082370827324,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5615300437515551,0.0,0.0,0.3177357783926208,0.0,0.0,0.2536057278001216,0.0,0.8194258890340834,0.0,0.0,0.0,0.0,0.0,0.4655615159677819
0.0,0.0,0.0,0.0,0.0,0.5432802380563131,0.5662950765314421,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49501592603987477,0.5158614311425119,0.0,0.8740556374411786,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.2962326955163409,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2400011546918815,0.0,0.0,0.8482308292501517,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3168584927125845,0.3177977833160582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7930043968260426,0.2668502882511654,0.2713960972766514,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3168584927125845,1.0,0.5673380186858097,0.5752848324785378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25588821867166944,0.7818001042842903,0.5308621790863585,0.5095596080746431
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3177977833160582,0.5673380186858097,1.0,0.2257403125258477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25871604846958224,0.4921882423991783,0.8646042045483093,0.2096816376250568
0.0,0.0,0.6718702751677045,0.0,0.0,0.0,0.0,0.5615300437515551,0.0,0.0,0.0,0.5752848324785378,0.2257403125258477,1.0,0.0,0.0,0.6311677137412085,0.0,0.0,0.0,0.0,0.43897017260538146,0.0,0.0,0.0,0.5226527718886806,0.18262934460132632,0.8488076665277297
0.9141850161349647,0.27608586956526243,0.0,0.5832825172166071,0.604331929077324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3321550163372994,0.0,0.6645580613738553,0.7372813995743297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.30117868515170226,0.9043753596843348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3321550163372994,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.8669309651280069,0.0,0.42718846232442154,0.3963500345508702,0.0,0.3177357783926208,0.0,0.0,0.0,0.0,0.0,0.6311677137412085,0.0,0.0,1.0,0.0,0.5081431463155129,0.42251263934995886,0.0,0.36416441396973287,0.0,0.0,0.0,0.0,0.0,0.6571743148184959
0.6240944060402343,0.0,0.0,0.8024384037735298,0.3800069105497646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6645580613738553,0.0,0.0,1.0,0.45765214917786373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5841775252425561,0.0,0.45382209593117284,0.44271219454896926,0.9125886916636328,0.344556657777084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7372813995743297,0.0,0.5081431463155129,0.45765214917786373,1.0,0.3945931908212137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
